SalePrice,OverallQual,TotalSF,YearBuilt,GarageCars,Nbr_CollgCr,Nbr_Crawfor,Nbr_Mitchel,Nbr_NoRidge,Nbr_Veenker,Age,TotalSF_log
119900.0,6,1757,1951,0,False,False,False,False,True,74,1757
196500.0,2,2681,2007,3,False,True,False,False,False,18,2681
117250.0,5,3276,1976,1,True,False,False,False,False,49,3276
229000.0,9,1523,2001,3,False,False,True,False,False,24,1523
142500.0,3,3655,1980,0,True,False,False,False,False,45,3655
134000.0,9,1194,1971,3,False,False,True,False,False,54,1194
97900.0,4,1241,2002,0,False,False,False,False,True,23,1241
92000.0,4,3831,1961,2,False,True,False,False,False,64,3831
107000.0,8,1675,1985,1,False,True,False,False,False,40,1675
125000.0,5,3620,1984,1,False,True,False,False,False,41,3620
83000.0,9,3410,2004,3,False,False,False,True,False,21,3410
35000.0,4,1170,1950,1,True,False,False,False,False,75,1170
121000.0,4,1741,2007,0,False,False,True,False,False,18,1741
137000.0,2,2427,1974,1,False,False,False,True,False,51,2427
128000.0,8,1152,1996,1,False,False,False,False,True,29,1152
160000.0,6,740,1982,0,False,False,False,False,True,43,740
149000.0,6,1423,1990,2,False,False,False,True,False,35,1423
167000.0,8,704,2008,3,False,False,True,False,False,17,704
131000.0,8,1214,1954,1,False,False,False,False,True,71,1214
112000.0,4,927,1979,1,True,False,False,False,False,46,927
195000.0,3,738,2001,1,False,False,False,False,True,24,738
194000.0,2,3303,2004,1,False,False,True,False,False,21,3303
218000.0,3,543,2006,0,True,False,False,False,False,19,543
199500.0,6,2298,2002,1,False,False,False,True,False,23,2298
210000.0,9,1211,1968,0,False,False,True,False,False,57,1211
257000.0,9,3060,2002,3,True,False,False,False,False,23,3060
102000.0,9,1063,1987,0,True,False,False,False,False,38,1063
145400.0,3,1174,1989,3,True,False,False,False,False,36,1174
72000.0,3,3412,1952,2,False,False,True,False,False,73,3412
85000.0,9,3595,2001,1,False,True,False,False,False,24,3595
139000.0,5,1972,1983,1,False,False,False,False,True,42,1972
51689.0,2,2235,1975,1,False,True,False,False,False,50,2235
115000.0,2,1286,1977,2,False,False,False,False,True,48,1286
78000.0,1,1300,1995,1,False,False,True,False,False,30,1300
375000.0,3,502,1972,3,False,False,False,False,True,53,502
300000.0,2,3840,1992,0,False,False,True,False,False,33,3840
242500.0,8,2100,1999,1,True,False,False,False,False,26,2100
145000.0,1,1394,1956,2,False,False,False,True,False,69,1394
209000.0,3,1264,2003,1,False,True,False,False,False,22,1264
148000.0,4,3644,1979,2,False,True,False,False,False,46,3644
250764.0,5,2295,1982,1,False,False,True,False,False,43,2295
202000.0,4,3969,1989,2,False,False,False,False,True,36,3969
320000.0,1,1394,1973,1,False,False,False,False,True,52,1394
359900.0,1,2510,1987,1,False,False,False,True,False,38,2510
81500.0,7,631,1960,3,True,False,False,False,False,65,631
215000.0,5,1754,1959,2,False,False,False,False,True,66,1754
104500.0,4,3002,1951,3,False,False,False,False,True,74,3002
126500.0,4,2952,1950,1,True,False,False,False,False,75,2952
146500.0,2,1326,1953,2,False,False,False,True,False,72,1326
73000.0,1,2550,1975,3,False,False,False,False,True,50,2550
79400.0,8,1481,1990,1,False,False,True,False,False,35,1481
140000.0,9,675,1962,3,True,False,False,False,False,63,675
87550.0,7,2035,1953,0,False,False,False,False,True,72,2035
79500.0,3,610,1984,2,False,False,False,True,False,41,610
90500.0,9,2118,1977,2,False,True,False,False,False,48,2118
71000.0,9,754,1999,1,False,False,True,False,False,26,754
131000.0,7,2116,1951,3,False,False,True,False,False,74,2116
132000.0,5,2861,1958,3,False,False,True,False,False,67,2861
188000.0,2,1813,1988,3,False,False,True,False,False,37,1813
